iter	MAPE	RMSE	R2	MAE
9235	0.1414614369	157150.5009	0.9906657907	103073.0395
9236	0.1414624631	157138.3479	0.9906672344	103070.9631
9237	0.1414596939	157131.8855	0.990668002	103067.5592
9238	0.1414642016	157119.4311	0.9906694812	103063.7289
9239	0.1414503421	157114.5292	0.9906700634	103059.2648
9240	0.1414407904	157110.3783	0.9906705564	103056.0732
9241	0.1414365361	157105.0434	0.99067119	103053.7786
9242	0.141433682	157100.3084	0.9906717523	103050.4992
9243	0.1414327566	157097.8783	0.9906720409	103048.4665
9244	0.1414247361	157092.2249	0.9906727122	103044.1491
9245	0.1414257509	157089.0579	0.9906730883	103042.964
9246	0.1414091386	157083.3451	0.9906737667	103040.6
9247	0.141406019	157078.2421	0.9906743726	103037.8787
9248	0.1414053387	157066.9047	0.9906757187	103033.0601
9249	0.1414097359	157060.8928	0.9906764325	103030.574
9250	0.1414064099	157059.447	0.9906766042	103029.5733
9251	0.1414009314	157056.2448	0.9906769844	103026.9884
9252	0.1413999327	157045.33	0.9906782801	103023.562
9253	0.1413943331	157036.4466	0.9906793347	103019.2111
9254	0.1413906091	157029.6613	0.9906801401	103015.1457
9255	0.1413883825	157020.1926	0.9906812641	103011.3629
9256	0.1413744768	157013.5244	0.9906820555	103008.6461
9257	0.1413691735	157006.2814	0.9906829152	103003.76
9258	0.1413688965	157000.6107	0.9906835882	103001.5651
9259	0.1413673421	156998.506	0.990683838	103000.3158
9260	0.141364785	156996.8273	0.9906840372	102999.1347
9261	0.1413552735	156994.3763	0.9906843281	102997.844
9262	0.1413546064	156985.973	0.9906853253	102993.7895
9263	0.1413523095	156979.0195	0.9906861504	102989.9054
9264	0.1413511029	156975.4873	0.9906865696	102988.0458
9265	0.1413472378	156967.6616	0.9906874982	102984.8258
9266	0.1413426212	156958.625	0.9906885704	102983.1223
9267	0.1413392862	156947.6429	0.9906898733	102979.6202
9268	0.1413391985	156932.4098	0.9906916805	102978.5139
9269	0.141333611	156928.2098	0.9906921787	102976.6046
9270	0.1413237168	156921.5215	0.9906929721	102971.4216
9271	0.1413177369	156918.1288	0.9906933746	102968.9498
9272	0.1413185558	156914.37	0.9906938204	102967.2861
9273	0.1413151442	156910.3525	0.9906942969	102963.8079
9274	0.1413150602	156907.4587	0.9906946402	102961.6139
9275	0.1413130199	156904.7417	0.9906949624	102960.1224
9276	0.1413144108	156895.0333	0.9906961139	102957.2981
9277	0.141314309	156893.7103	0.9906962708	102956.3248
9278	0.1413209969	156888.3508	0.9906969064	102953.2073
9279	0.1413208688	156885.6491	0.9906972268	102951.4098
9280	0.1413189094	156880.4057	0.9906978486	102949.0084
9281	0.1413151026	156869.7331	0.9906991142	102945.7334
9282	0.1413148243	156864.8098	0.9906996981	102942.5668
9283	0.1413137854	156860.9975	0.9907001501	102942.0326
9284	0.1413052187	156857.7116	0.9907005397	102938.1624
9285	0.1413082081	156850.6056	0.9907013823	102935.0109
9286	0.1413104478	156842.6493	0.9907023256	102930.9891
9287	0.1413012467	156839.9744	0.9907026427	102927.8207
9288	0.1412886567	156835.3151	0.9907031951	102923.3789
9289	0.1412804232	156833.5154	0.9907034085	102921.2379
9290	0.1412850061	156830.0229	0.9907038225	102919.2621
9291	0.1412756224	156828.3539	0.9907040204	102917.6982
9292	0.1412752245	156823.2194	0.9907046291	102914.8866
9293	0.1412723153	156816.2878	0.9907054508	102911.7583
9294	0.1412648445	156814.7835	0.9907056291	102910.3597
9295	0.141259161	156805.2507	0.9907067591	102906.8283
9296	0.1412500329	156798.3403	0.9907075782	102900.7341
9297	0.1412553078	156794.4062	0.9907080444	102898.4135
9298	0.1412565186	156790.6248	0.9907084926	102896.44
9299	0.1412549719	156788.3709	0.9907087598	102895.6329
9300	0.141255934	156785.8131	0.9907090629	102894.8049
9301	0.1412395988	156781.4839	0.990709576	102892.4184
9302	0.1412451713	156775.131	0.9907103289	102888.972
9303	0.1412395516	156771.4694	0.9907107628	102885.9891
9304	0.1412472355	156767.008	0.9907112915	102883.8796
9305	0.1412446717	156763.5953	0.9907116959	102881.4697
9306	0.1412413221	156752.2832	0.9907130364	102875.8779
9307	0.1412472182	156749.5019	0.9907133659	102873.9584
9308	0.1412451714	156739.9875	0.9907144933	102868.9681
9309	0.1412459953	156736.8075	0.99071487	102867.2617
9310	0.1412307817	156728.9342	0.9907158028	102863.7752
9311	0.141226972	156726.5225	0.9907160886	102861.173
9312	0.1412135851	156715.8073	0.990717358	102854.6669
9313	0.1412096892	156712.1432	0.990717792	102852.521
9314	0.1412053165	156703.6094	0.9907188029	102847.8583
9315	0.1411932941	156696.9636	0.9907195902	102844.3334
9316	0.1411889763	156689.5451	0.9907204689	102841.1526
9317	0.141177234	156682.6749	0.9907212826	102837.7174
9318	0.1411736097	156669.6528	0.9907228248	102833.5234
9319	0.1411730948	156665.0792	0.9907233665	102831.376
9320	0.1411655143	156657.1782	0.9907243022	102826.287
9321	0.1411616062	156652.6729	0.9907248357	102824.0074
9322	0.1411635499	156652.2353	0.9907248875	102823.9051
9323	0.1411632164	156649.7921	0.9907251768	102822.2845
9324	0.1411609299	156646.6009	0.9907255547	102821.22
9325	0.141164244	156643.317	0.9907259435	102819.1972
9326	0.1411618988	156640.3874	0.9907262904	102817.992
9327	0.1411618046	156637.8037	0.9907265963	102816.3701
9328	0.1411606417	156632.4142	0.9907272345	102814.4804
9329	0.1411489778	156628.9266	0.9907276474	102812.335
9330	0.1411471187	156619.9311	0.9907287124	102807.663
9331	0.1411418411	156611.7187	0.9907296847	102803.3164
9332	0.1411372295	156606.2221	0.9907303354	102801.3584
9333	0.1411368954	156596.1414	0.9907315287	102796.247
9334	0.1411361042	156590.3235	0.9907322174	102793.0662
9335	0.141134621	156588.1868	0.9907324703	102790.9606
9336	0.141133914	156583.9347	0.9907329736	102788.9315
9337	0.1411272853	156578.3937	0.9907336295	102785.2779
9338	0.1411275189	156569.2057	0.990734717	102780.9551
9339	0.1411319843	156561.4735	0.9907356321	102776.5054
9340	0.141127916	156553.6657	0.9907365561	102772.6774
9341	0.1411280492	156551.7031	0.9907367883	102771.3112
9342	0.1411236272	156547.134	0.990737329	102769.1712
9343	0.141115311	156544.5509	0.9907376347	102767.0943
9344	0.1411140286	156535.4796	0.9907387081	102765.2732
9345	0.1411113358	156532.1367	0.9907391037	102763.9039
9346	0.1411084151	156526.9249	0.9907397204	102762.0393
9347	0.1411127825	156518.0149	0.9907407746	102759.2807
9348	0.1410994042	156512.8734	0.9907413829	102756.5895
9349	0.1410977686	156506.93	0.9907420861	102754.7249
9350	0.1410967841	156501.7662	0.990742697	102752.5027
9351	0.1410764271	156496.9404	0.9907432679	102748.2454
9352	0.1410744327	156492.1466	0.9907438349	102745.5547
9353	0.1410658093	156489.502	0.9907441478	102743.8376
9354	0.1410605445	156482.9153	0.9907449269	102740.293
9355	0.1410634617	156475.0185	0.990745861	102735.5939
9356	0.1410619709	156466.8907	0.9907468224	102731.2565
9357	0.1410559595	156456.4771	0.990748054	102726.1455
9358	0.1410579098	156448.6091	0.9907489845	102723.9643
9359	0.1410551409	156444.9046	0.9907494226	102722.6269
9360	0.1410491119	156440.4209	0.9907499529	102720.2004
9361	0.1410454884	156435.7221	0.9907505085	102716.8776
9362	0.1410318136	156431.1901	0.9907510444	102714.0788
9363	0.1410283711	156425.6429	0.9907517004	102711.7962
9364	0.1410271282	156422.8704	0.9907520282	102710.3679
9365	0.1410212355	156413.9338	0.9907530849	102706.0499
9366	0.1410138643	156409.7189	0.9907535832	102703.0457
9367	0.1410120431	156405.6759	0.9907540612	102700.1467
9368	0.1410090252	156400.1088	0.9907547194	102697.1229
9369	0.1410078295	156394.8147	0.9907553453	102695.543
9370	0.1410109433	156351.8934	0.9907604189	102692.797
9371	0.1409940383	156346.877	0.9907610117	102689.2613
9372	0.140995336	156344.7981	0.9907612574	102687.2463
9373	0.1409965753	156337.4753	0.9907621228	102685.7688
9374	0.1409899967	156333.7278	0.9907625657	102682.3633
9375	0.1409894262	156331.0285	0.9907628847	102680.3414
9376	0.140986055	156323.1523	0.9907638154	102677.3709
9377	0.1409817581	156319.4477	0.9907642532	102675.6696
9378	0.1409725948	156316.2814	0.9907646273	102672.7893
9379	0.1409761658	156310.8898	0.9907652644	102670.2809
9380	0.140966176	156306.8379	0.9907657432	102667.1771
9381	0.1409653685	156301.2338	0.9907664053	102662.1457
9382	0.1409647664	156300.4373	0.9907664994	102661.5236
9383	0.1409664005	156295.2141	0.9907671165	102659.0622
9384	0.1409583714	156291.5258	0.9907675523	102656.2669
9385	0.1409580503	156278.046	0.9907691448	102650.9073
9386	0.1409581429	156269.0372	0.990770209	102648.1668
9387	0.1409557355	156266.8903	0.9907704626	102646.4184
9388	0.1409541281	156261.9466	0.9907710466	102643.0354
9389	0.1409533128	156259.4938	0.9907713363	102642.2083
9390	0.1409532083	156258.6024	0.9907714416	102641.7916
9391	0.1409488685	156254.4251	0.990771935	102639.6522
9392	0.1409484091	156247.4059	0.9907727641	102637.4543
9393	0.1409458647	156238.7996	0.9907737805	102633.7519
9394	0.140945801	156232.3536	0.9907745418	102630.3933
9395	0.1409438768	156228.4886	0.9907749983	102627.4504
9396	0.1409313593	156225.8271	0.9907753126	102625.2866
9397	0.1409249284	156216.9871	0.9907763565	102621.7674
9398	0.1409249158	156209.2291	0.9907772726	102618.1308
9399	0.1409229109	156206.6861	0.9907775729	102616.9357
9400	0.140920318	156194.5095	0.9907790106	102613.1691
9401	0.1409161556	156191.6943	0.990779343	102610.4946
9402	0.1409147804	156189.2617	0.9907796302	102609.0239
9403	0.1409066268	156185.7712	0.9907800423	102605.5189
9404	0.1409020862	156177.9332	0.9907809677	102600.9108
9405	0.1409004712	156165.6744	0.9907824149	102596.6726
9406	0.1409046646	156164.1915	0.9907825899	102594.8347
9407	0.1409017385	156156.882	0.9907834528	102591.5741
9408	0.1409019338	156152.0515	0.990784023	102587.9063
9409	0.1408975561	156144.97	0.9907848589	102585.24
9410	0.1409004391	156143.6313	0.9907850169	102584.8034
9411	0.140898166	156137.5087	0.9907857395	102582.4164
9412	0.1408979414	156132.9327	0.9907862796	102580.4693
9413	0.1408964472	156127.2432	0.9907869511	102578.7537
9414	0.1408953904	156123.1902	0.9907874294	102576.5428
9415	0.1408832229	156117.4448	0.9907881075	102573.7767
9416	0.1408814234	156107.5068	0.9907892802	102568.8822
9417	0.1408783543	156102.5055	0.9907898704	102566.7409
9418	0.1408753194	156094.0211	0.9907908715	102564.2309
9419	0.1408766431	156090.601	0.9907912751	102562.1772
9420	0.140872582	156082.0964	0.9907922785	102558.0616
9421	0.1408574448	156076.4308	0.990792947	102554.3711
9422	0.1408559929	156073.4241	0.9907933017	102551.9366
9423	0.1408585664	156069.9265	0.9907937144	102550.8593
9424	0.1408538054	156065.9595	0.9907941824	102547.5946
9425	0.1408530889	156063.2793	0.9907944985	102546.1135
9426	0.1408588133	156060.0873	0.9907948751	102543.7877
9427	0.1408623697	156056.5782	0.9907952891	102542.7793
9428	0.1408612903	156051.8087	0.9907958517	102540.3475
9429	0.1408539529	156045.4074	0.9907966068	102538.5453
9430	0.1408414143	156042.7149	0.9907969244	102536.7214
9431	0.1408394141	156037.8453	0.9907974988	102534.5864
9432	0.1408366981	156028.4074	0.990798612	102529.8039
9433	0.1408367845	156023.4529	0.9907991963	102527.9748
9434	0.1408269721	156016.6274	0.9908000013	102524.8267
9435	0.1408164185	156013.8375	0.9908003303	102522.5254
9436	0.1408074623	156008.7825	0.9908009265	102518.1529
9437	0.1407929054	156006.5466	0.9908011902	102516.0547
9438	0.140792905	155998.4178	0.9908021488	102512.9102
9439	0.1407867888	155993.2678	0.990802756	102510.0677
9440	0.1407822052	155990.3609	0.9908030988	102508.4036
9441	0.1407782508	155988.9308	0.9908032674	102508.0196
9442	0.1407703061	155984.0598	0.9908038418	102503.6469
9443	0.1407712354	155980.1299	0.9908043052	102501.6147
9444	0.1407728731	155976.2876	0.9908047582	102499.8932
9445	0.1407727872	155968.835	0.9908056369	102496.2647
9446	0.1407658535	155965.6195	0.990806016	102493.5472
9447	0.1407627905	155964.5393	0.9908061434	102492.5106
9448	0.1407506391	155958.279	0.9908068814	102489.7785
9449	0.1407528582	155952.7765	0.9908075301	102487.2335
9450	0.1407406332	155948.5814	0.9908080246	102482.6634
9451	0.1407355171	155943.6231	0.9908086091	102480.507
9452	0.1407361267	155935.8784	0.9908095221	102477.0813
9453	0.1407330707	155932.8889	0.9908098745	102474.4407
9454	0.140723757	155929.2993	0.9908102976	102470.9689
9455	0.1407230172	155925.5573	0.9908107386	102469.6699
9456	0.1407195981	155920.467	0.9908113386	102466.3974
9457	0.1407173173	155915.3491	0.9908119418	102463.4873
9458	0.140715629	155909.7297	0.9908126041	102460.7031
9459	0.1407108347	155905.7668	0.9908130711	102457.7789
9460	0.1407062097	155902.5475	0.9908134505	102455.9425
9461	0.1406920978	155896.2826	0.9908141888	102452.8545
9462	0.1406867897	155854.2962	0.9908191361	102450.4646
9463	0.1406920047	155846.4311	0.9908200627	102447.5
9464	0.1406910562	155839.6264	0.9908208643	102443.8797
9465	0.1406901666	155834.3546	0.9908214853	102440.4469
9466	0.1406904715	155829.5442	0.990822052	102438.523
9467	0.1406916937	155822.4586	0.9908228866	102433.886
9468	0.1406905345	155815.6967	0.990823683	102431.2358
9469	0.1406888857	155814.1563	0.9908238645	102430.4317
9470	0.1406890087	155804.0417	0.9908250558	102428.6548
9471	0.1406877756	155803.108	0.9908251657	102428.2169
9472	0.1406874007	155802.6061	0.9908252248	102427.8284
9473	0.1406828223	155789.0775	0.9908268181	102422.3474
9474	0.1406812952	155774.5921	0.9908285239	102417.2338
9475	0.1406759674	155771.7731	0.9908288558	102415.5507
9476	0.1406731525	155768.8332	0.990829202	102413.255
9477	0.1406711456	155762.8371	0.990829908	102409.7483
9478	0.1406689626	155758.2735	0.9908304453	102407.1285
9479	0.1406625081	155750.3299	0.9908313806	102402.3662
9480	0.1406685142	155745.2002	0.9908319845	102399.3388
9481	0.1406587356	155742.6824	0.990832281	102397.7071
9482	0.1406551789	155732.6447	0.9908334627	102394.7771
9483	0.1406547703	155723.2079	0.9908345735	102390.5257
9484	0.1406590969	155715.7172	0.9908354553	102389.5208
9485	0.1406506264	155708.7823	0.9908362716	102384.2214
9486	0.1406474372	155701.9045	0.9908370811	102380.4794
9487	0.1406375279	155696.5086	0.9908377162	102376.3757
9488	0.1406330402	155689.7983	0.9908385059	102372.6619
9489	0.1406331477	155684.6321	0.9908391139	102369.721
9490	0.1406312904	155678.9759	0.9908397795	102366.1514
9491	0.1406280134	155675.8859	0.9908401432	102363.4157
9492	0.1406244889	155670.5287	0.9908407736	102361.1454
9493	0.1406208271	155666.3302	0.9908412676	102359.4283
9494	0.1406155737	155662.0953	0.9908417659	102356.501
9495	0.1406111498	155658.1826	0.9908422263	102353.7695
9496	0.1406084146	155653.1732	0.9908428158	102351.0367
9497	0.1406072622	155647.5996	0.9908434716	102348.3387
9498	0.1406076277	155647.4914	0.9908434843	102348.2941
9499	0.1406029451	155643.6142	0.9908439405	102346.2963
9500	0.1406011129	155642.4148	0.9908440816	102345.3385
9501	0.1405972555	155639.0408	0.9908444785	102342.7641
9502	0.1405926865	155631.3882	0.9908453788	102338.7405
9503	0.1405905281	155626.4766	0.9908459567	102335.3246
9504	0.1405866777	155621.4941	0.9908465428	102332.1403
9505	0.1405875833	155612.2988	0.9908476245	102328.4559
9506	0.1405860917	155607.1228	0.9908482333	102326.4881
9507	0.1405810501	155603.3711	0.9908486746	102323.5384
9508	0.1405822479	155597.9311	0.9908493145	102321.3036
9509	0.1405620521	155593.1785	0.9908498735	102318.1998
9510	0.1405662115	155585.9029	0.9908507292	102317.2455
9511	0.1405682596	155577.194	0.9908517534	102313.6884
9512	0.1405663418	155571.0942	0.9908524707	102311.7472
9513	0.1405667155	155567.9025	0.9908528461	102309.8716
9514	0.1405541606	155563.6681	0.990853344	102306.2745
9515	0.1405539667	155556.4028	0.9908541984	102303.6624
9516	0.1405494509	155552.3056	0.9908546801	102301.5013
9517	0.1405460345	155549.5049	0.9908550095	102300.0519
9518	0.1405409288	155543.1651	0.9908557549	102296.9057
9519	0.1405435505	155535.1958	0.9908566919	102293.6114
9520	0.1405421522	155531.7063	0.9908571022	102290.9882
9521	0.140544679	155526.592	0.9908577034	102288.1765
9522	0.1405285548	155521.7585	0.9908582717	102283.9475
9523	0.1405348683	155518.5982	0.9908586432	102282.6363
9524	0.1405301637	155516.4144	0.9908588999	102281.1176
9525	0.1405184551	155512.1346	0.990859403	102278.3488
9526	0.1405209997	155508.6021	0.9908598183	102276.9378
9527	0.1405180474	155502.5392	0.990860531	102272.6645
9528	0.140505565	155499.9206	0.9908608388	102270.8844
9529	0.1404951325	155495.9387	0.9908613069	102267.5542
9530	0.1404805656	155493.2184	0.9908616266	102264.8455
9531	0.1404775355	155490.0752	0.9908619961	102263.0939
9532	0.1404731235	155479.9863	0.9908631818	102257.7108
9533	0.1404747544	155476.1693	0.9908636305	102256.75
9534	0.1404706923	155468.1969	0.9908645674	102253.122
9535	0.1404725431	155463.3354	0.9908651387	102250.6621
9536	0.1404675165	155458.7289	0.9908656801	102246.8774
9537	0.1404634143	155456.998	0.9908658835	102245.6256
9538	0.140452002	155415.9731	0.9908707038	102242.9187
9539	0.1404481539	155412.7327	0.9908710845	102240.4672
9540	0.1404484126	155409.0131	0.9908715215	102239.234
9541	0.1404480209	155407.4432	0.9908717059	102238.377
9542	0.1404397488	155402.0593	0.9908723383	102233.5246
9543	0.1404399798	155397.4785	0.9908728765	102231.3339
9544	0.1404349	155388.0351	0.9908739857	102227.3623
9545	0.14043445	155384.3218	0.9908744219	102224.9586
9546	0.1404271198	155380.02	0.9908749272	102222.4565
9547	0.1404191719	155375.8224	0.9908754202	102219.9107
9548	0.1404164629	155373.0938	0.9908757407	102218.4852
9549	0.1404178339	155372.1956	0.9908758461	102218.0868
9550	0.1404169619	155366.0255	0.9908765708	102213.0883
9551	0.1404242123	155362.1921	0.990877021	102211.555
9552	0.1404240839	155357.6791	0.990877551	102209.0947
9553	0.1404247876	155352.9799	0.9908781029	102206.2541
9554	0.1404154918	155348.9695	0.9908785738	102203.4549
9555	0.1404148231	155341.7989	0.9908794159	102201.3871
9556	0.1404138705	155339.1595	0.9908797258	102199.5788
9557	0.1404094259	155333.9828	0.9908803336	102196.5637
9558	0.1404077307	155322.5287	0.9908816785	102192.5658
9559	0.1403899545	155318.7073	0.9908821272	102187.8716
9560	0.1403900516	155311.4172	0.9908829831	102183.8911
9561	0.1403887813	155305.5168	0.9908836758	102182.2376
9562	0.1403865359	155300.8778	0.9908842204	102179.69
9563	0.1403873745	155294.7222	0.990884943	102177.3611
9564	0.1403840778	155291.6164	0.9908853076	102175.1727
9565	0.1403768963	155288.7859	0.9908856399	102171.7619
9566	0.140376008	155283.1168	0.9908863054	102170.0775
9567	0.1403714971	155278.1333	0.9908868903	102167.755
9568	0.1403703987	155271.8602	0.9908876266	102165.3078
9569	0.1403691977	155264.9355	0.9908884394	102161.529
9570	0.1403667693	155258.0219	0.9908892508	102159.0722
9571	0.1403630431	155255.9071	0.990889499	102157.5218
9572	0.140358606	155244.3922	0.9908908503	102151.3954
9573	0.140353948	155239.801	0.9908913891	102147.6227
9574	0.1403506346	155235.0698	0.9908919443	102145.7172
9575	0.1403503391	155230.9115	0.9908924323	102142.984
9576	0.1403414355	155227.1436	0.9908928744	102139.5296
9577	0.1403384352	155223.3959	0.9908933141	102136.5563
9578	0.1403394822	155215.757	0.9908942105	102132.5386
9579	0.1403377537	155208.2968	0.9908950857	102128.5763
9580	0.1403273314	155202.8741	0.9908957219	102124.2931
9581	0.1403246965	155198.0867	0.9908962836	102121.7623
9582	0.1403271677	155197.3965	0.9908963646	102121.4828
9583	0.1403254348	155190.7421	0.9908971452	102119.7663
9584	0.1403222011	155182.64	0.9908980957	102115.6296
9585	0.1403221983	155176.9518	0.9908987629	102114.0234
9586	0.1403223623	155166.9854	0.990899932	102109.6818
9587	0.140321248	155158.8095	0.9909008909	102106.1893
9588	0.1403208452	155151.6691	0.9909017284	102103.7505
9589	0.1403244336	155148.1657	0.9909021393	102102.1303
9590	0.1403202405	155143.6416	0.9909026698	102099.4641
9591	0.1403175062	155135.6492	0.9909036071	102095.6407
9592	0.1403162598	155130.7195	0.9909041852	102093.8692
9593	0.1403172197	155126.0092	0.9909047376	102091.236
9594	0.1403132585	155120.7187	0.9909053579	102088.5949
9595	0.1403141661	155114.4833	0.9909060891	102085.742
9596	0.1403144906	155108.3502	0.9909068082	102082.6772
9597	0.1403075848	155100.4867	0.9909077302	102076.9833
9598	0.1403026861	155096.5389	0.990908193	102072.8464
9599	0.1402954241	155086.7615	0.9909093393	102067.7402
9600	0.1402893767	155082.8452	0.9909097984	102065.5052
9601	0.1402820556	155073.3744	0.9909109086	102062.3698
9602	0.1402646404	155068.665	0.9909114607	102059.3416
9603	0.1402556456	155065.5639	0.9909118242	102057.043
9604	0.1402571186	155062.0064	0.9909122412	102054.4047
9605	0.1402572922	155056.0246	0.9909129423	102051.498
9606	0.1402560584	155048.1604	0.9909138641	102047.9977
9607	0.1402510971	155042.3913	0.9909145402	102044.4507
9608	0.1402502581	155039.395	0.9909148914	102042.8087
9609	0.1402472277	155031.5036	0.9909158162	102040.5587
9610	0.1402447069	155029.1758	0.990916089	102038.6596
9611	0.1402409735	155022.7549	0.9909168414	102034.9792
9612	0.1402446391	154981.1022	0.9909217219	102032.6396
9613	0.1402483574	154973.8134	0.9909225757	102029.6183
9614	0.1402468685	154972.5641	0.9909227221	102028.7368
9615	0.1402395664	154969.4211	0.9909230903	102025.757
9616	0.1402367303	154965.663	0.9909235305	102024.0688
9617	0.1402278716	154960.8061	0.9909240995	102020.4485
9618	0.1402270523	154957.2333	0.990924518	102018.7432
9619	0.14022382	154952.7055	0.9909250483	102016.3582
9620	0.1402237638	154947.034	0.9909257126	102015.8138
9621	0.1402239697	154941.6697	0.9909263409	102013.5965
9622	0.1402230658	154933.8681	0.9909272546	102010.0034
9623	0.1402194988	154929.7193	0.9909277405	102007.4781
9624	0.1402205061	154923.3776	0.9909284832	102004.6383
9625	0.140214624	154919.6574	0.9909289189	102002.1952
9626	0.1402104304	154918.3139	0.9909290762	102001.7822
9627	0.140202266	154915.9797	0.9909293496	102000.4459
9628	0.1401964309	154913.2483	0.9909296694	101998.1322
9629	0.140193603	154908.1856	0.9909302623	101995.1025
9630	0.1401923294	154902.3973	0.9909309401	101992.697
9631	0.1401879568	154897.5398	0.9909315088	101990.3388
9632	0.1401862749	154890.1356	0.9909323758	101987.2504
9633	0.1401812764	154881.062	0.9909334381	101984.2014
9634	0.1401752225	154878.3582	0.9909337547	101981.4928
9635	0.1401647192	154875.1885	0.9909341258	101978.9271
9636	0.140168945	154871.8607	0.9909345154	101977.4266
9637	0.1401661947	154859.6316	0.990935947	101972.5512
9638	0.1401576382	154854.9095	0.9909364997	101970.0541
9639	0.1401557056	154848.6702	0.9909372301	101968.1161
9640	0.1401519335	154844.6962	0.9909376952	101965.5499
9641	0.140148286	154840.9051	0.990938139	101963.115
9642	0.1401486892	154831.7102	0.9909392152	101959.8283
9643	0.1401459796	154828.5234	0.9909395882	101958.0208
9644	0.1401431404	154821.3663	0.9909404258	101952.8977
9645	0.1401328473	154817.4971	0.9909408786	101948.4972
9646	0.1401293426	154810.7667	0.9909416663	101944.3721
9647	0.1401300135	154806.2824	0.990942191	101941.834
9648	0.1401249459	154803.1227	0.9909425608	101939.9812
9649	0.1401212516	154799.4676	0.9909429885	101939.1494
9650	0.1401264984	154793.7524	0.9909436572	101936.2084
9651	0.1401263878	154791.6576	0.9909439024	101934.6513
9652	0.1401260132	154783.4121	0.9909448671	101931.1454
9653	0.1401218188	154775.565	0.9909457853	101926.6352
9654	0.1401223601	154773.2197	0.9909460597	101925.1518
9655	0.1401207649	154763.771	0.9909471651	101920.3956
9656	0.1401192626	154757.755	0.9909478689	101917.0723
9657	0.1401190152	154751.6965	0.9909485776	101914.4845
9658	0.1401182498	154749.4839	0.9909488364	101913.6556
9659	0.1401116751	154743.6951	0.9909495136	101909.8842
9660	0.1401037442	154737.2333	0.9909502694	101907.4796
9661	0.1401090067	154729.7241	0.9909511478	101904.2503
9662	0.1401071252	154724.8144	0.990951722	101901.1568
9663	0.1401035423	154717.1471	0.9909526187	101898.002
9664	0.1401033432	154709.3446	0.9909535313	101894.3409
9665	0.1401041814	154704.5652	0.9909540902	101892.4954
9666	0.1401013217	154701.0426	0.9909545021	101890.7266
9667	0.1400921322	154698.0273	0.9909548547	101888.8817
9668	0.1400838529	154693.1536	0.9909554247	101886.2928
9669	0.1400849682	154687.0038	0.9909561438	101883.7067
9670	0.140077127	154682.9143	0.990956622	101880.5731
9671	0.1400758058	154676.4096	0.9909573825	101877.2789
9672	0.1400637759	154671.4499	0.9909579624	101874.8599
9673	0.1400603254	154667.9371	0.9909583731	101873.062
9674	0.1400577769	154659.0274	0.9909594148	101869.1433
9675	0.1400544923	154654.8494	0.9909599032	101867.6753
9676	0.140051005	154647.5023	0.9909607621	101864.6109
9677	0.1400448518	154641.6325	0.9909614483	101860.8788
9678	0.1400451334	154636.5389	0.9909620437	101858.1585
9679	0.1400388698	154632.6085	0.9909625032	101855.3867
9680	0.1400402345	154626.4193	0.9909632266	101851.6924
9681	0.1400355155	154620.2563	0.990963947	101847.7523
9682	0.1400320713	154611.0984	0.9909650173	101845.8927
9683	0.1400320159	154601.9723	0.9909660839	101843.2035
9684	0.1400310613	154600.4158	0.9909662658	101842.3124
9685	0.1400299739	154596.627	0.9909667085	101840.3292
9686	0.1400279734	154588.3195	0.9909676794	101836.9707
9687	0.1400114381	154583.0997	0.9909682893	101831.452
9688	0.1400108474	154575.3008	0.9909692006	101826.2541
9689	0.1400030131	154572.6361	0.990969512	101823.644
9690	0.1400011293	154568.2333	0.9909700264	101821.9747
9691	0.1400056368	154563.6453	0.9909705625	101819.7707
9692	0.140007599	154560.1877	0.9909709664	101817.732
9693	0.1400066897	154558.4797	0.990971166	101816.6343
9694	0.1400065833	154556.6978	0.9909713742	101815.596
9695	0.1400072437	154548.4309	0.99097234	101811.922
9696	0.1400057203	154544.9727	0.990972744	101809.9154
9697	0.1400095601	154541.5781	0.9909731406	101807.9017
9698	0.1400089585	154535.6722	0.9909738305	101805.7175
9699	0.1400088117	154533.5795	0.990974075	101804.7997
9700	0.1400057878	154526.1436	0.9909749436	101802.5645
9701	0.139997924	154521.5145	0.9909754843	101800.23
9702	0.1399973493	154517.0231	0.9909760089	101799.0213
9703	0.1399967416	154510.7679	0.9909767395	101796.2886
9704	0.1399812141	154508.5602	0.9909769973	101794.2604
9705	0.1399796148	154507.3311	0.9909771409	101793.7803
9706	0.1399776751	154502.923	0.9909776557	101792.6645
9707	0.1399754201	154498.1459	0.9909782137	101790.1862
9708	0.1399629257	154493.6449	0.9909787393	101787.2986
9709	0.1399598561	154488.6071	0.9909793276	101783.6257
9710	0.1399504556	154485.7529	0.9909796609	101781.672
9711	0.1399451544	154480.4776	0.990980277	101777.7365
9712	0.1399376907	154475.5524	0.9909808521	101774.0883
9713	0.1399359541	154472.5613	0.9909812014	101772.5708
9714	0.1399336624	154468.4765	0.9909816784	101770.2896
9715	0.1399332782	154467.1347	0.990981835	101769.4408
9716	0.1399284603	154455.403	0.9909832048	101764.0034
9717	0.1399159464	154453.2008	0.9909834619	101762.1485
9718	0.1399147654	154448.2609	0.9909840387	101759.6293
9719	0.1399097176	154446.56	0.9909842373	101758.2299
9720	0.139907666	154437.8635	0.9909852526	101754.0645
9721	0.139910557	154433.326	0.9909857823	101750.5031
9722	0.139910649	154429.3541	0.9909862459	101747.887
